,gene_id,database,kegg_id
4886,SAOUHSC_00471,KEGG_pathway,GO:0071554
4887,SAOUHSC_00471,KEGG_pathway,GO:0071704
4888,SAOUHSC_00471,KEGG_pathway,GO:0071840
4889,SAOUHSC_00471,KEGG_pathway,GO:1901135
4890,SAOUHSC_00471,KEGG_pathway,GO:1901137
4891,SAOUHSC_00471,KEGG_pathway,GO:1901564
4892,SAOUHSC_00471,KEGG_pathway,GO:1901566
4893,SAOUHSC_00471,KEGG_pathway,GO:1901576
4894,SAOUHSC_00471,KEGG_pathway,GO:1903509
4895,SAOUHSC_00472,KEGG_pathway,GO:0003674
4896,SAOUHSC_00472,KEGG_pathway,GO:0003824
4897,SAOUHSC_00472,KEGG_pathway,GO:0004749
4898,SAOUHSC_00472,KEGG_pathway,GO:0006139
4899,SAOUHSC_00472,KEGG_pathway,GO:0006163
4900,SAOUHSC_00472,KEGG_pathway,GO:0006164
4901,SAOUHSC_00472,KEGG_pathway,GO:0006725
4902,SAOUHSC_00472,KEGG_pathway,GO:0006753
4903,SAOUHSC_00472,KEGG_pathway,GO:0006793
4904,SAOUHSC_00472,KEGG_pathway,GO:0006796
4905,SAOUHSC_00472,KEGG_pathway,GO:0006807
4906,SAOUHSC_00472,KEGG_pathway,GO:0008150
4907,SAOUHSC_00472,KEGG_pathway,GO:0008152
4908,SAOUHSC_00472,KEGG_pathway,GO:0009058
4909,SAOUHSC_00472,KEGG_pathway,GO:0009117
4910,SAOUHSC_00472,KEGG_pathway,GO:0009150
4911,SAOUHSC_00472,KEGG_pathway,GO:0009152
4912,SAOUHSC_00472,KEGG_pathway,GO:0009165
4913,SAOUHSC_00472,KEGG_pathway,GO:0009259
4914,SAOUHSC_00472,KEGG_pathway,GO:0009260
4915,SAOUHSC_00472,KEGG_pathway,GO:0009987
4916,SAOUHSC_00472,KEGG_pathway,GO:0016740
4917,SAOUHSC_00472,KEGG_pathway,GO:0016772
4918,SAOUHSC_00472,KEGG_pathway,GO:0016778
4919,SAOUHSC_00472,KEGG_pathway,GO:0018130
4920,SAOUHSC_00472,KEGG_pathway,GO:0019438
4921,SAOUHSC_00472,KEGG_pathway,GO:0019637
4922,SAOUHSC_00472,KEGG_pathway,GO:0019693
4923,SAOUHSC_00472,KEGG_pathway,GO:0034641
4924,SAOUHSC_00472,KEGG_pathway,GO:0034654
4925,SAOUHSC_00472,KEGG_pathway,GO:0044237
4926,SAOUHSC_00472,KEGG_pathway,GO:0044238
4927,SAOUHSC_00472,KEGG_pathway,GO:0044249
4928,SAOUHSC_00472,KEGG_pathway,GO:0044271
4929,SAOUHSC_00472,KEGG_pathway,GO:0044281
4930,SAOUHSC_00472,KEGG_pathway,GO:0046390
4931,SAOUHSC_00472,KEGG_pathway,GO:0046483
4932,SAOUHSC_00472,KEGG_pathway,GO:0055086
4933,SAOUHSC_00472,KEGG_pathway,GO:0071704
4934,SAOUHSC_00472,KEGG_pathway,GO:0072521
4935,SAOUHSC_00472,KEGG_pathway,GO:0072522
4936,SAOUHSC_00472,KEGG_pathway,GO:0090407
4937,SAOUHSC_00472,KEGG_pathway,GO:1901135
4938,SAOUHSC_00472,KEGG_pathway,GO:1901137
4939,SAOUHSC_00472,KEGG_pathway,GO:1901293
4940,SAOUHSC_00472,KEGG_pathway,GO:1901360
4941,SAOUHSC_00472,KEGG_pathway,GO:1901362
4942,SAOUHSC_00472,KEGG_pathway,GO:1901564
4943,SAOUHSC_00472,KEGG_pathway,GO:1901566
4944,SAOUHSC_00472,KEGG_pathway,GO:1901576
4945,SAOUHSC_00474,KEGG_pathway,-
4946,SAOUHSC_00475,KEGG_pathway,GO:0003674
4947,SAOUHSC_00475,KEGG_pathway,GO:0003824
4948,SAOUHSC_00475,KEGG_pathway,GO:0004045
4949,SAOUHSC_00475,KEGG_pathway,GO:0016787
4950,SAOUHSC_00475,KEGG_pathway,GO:0016788
4951,SAOUHSC_00475,KEGG_pathway,GO:0052689
4952,SAOUHSC_00475,KEGG_pathway,GO:0140098
4953,SAOUHSC_00475,KEGG_pathway,GO:0140101
4954,SAOUHSC_00477,KEGG_pathway,-
4955,SAOUHSC_00479,KEGG_pathway,GO:0005575
4956,SAOUHSC_00479,KEGG_pathway,GO:0005623
4957,SAOUHSC_00479,KEGG_pathway,GO:0005886
4958,SAOUHSC_00479,KEGG_pathway,GO:0016020
4959,SAOUHSC_00479,KEGG_pathway,GO:0044464
4960,SAOUHSC_00479,KEGG_pathway,GO:0071944
4961,SAOUHSC_00480,KEGG_pathway,GO:0003674
4962,SAOUHSC_00480,KEGG_pathway,GO:0003824
4963,SAOUHSC_00480,KEGG_pathway,GO:0006139
4964,SAOUHSC_00480,KEGG_pathway,GO:0006163
4965,SAOUHSC_00480,KEGG_pathway,GO:0006195
4966,SAOUHSC_00480,KEGG_pathway,GO:0006203
4967,SAOUHSC_00480,KEGG_pathway,GO:0006213
4968,SAOUHSC_00480,KEGG_pathway,GO:0006220
4969,SAOUHSC_00480,KEGG_pathway,GO:0006244
4970,SAOUHSC_00480,KEGG_pathway,GO:0006725
4971,SAOUHSC_00480,KEGG_pathway,GO:0006753
4972,SAOUHSC_00480,KEGG_pathway,GO:0006793
4973,SAOUHSC_00480,KEGG_pathway,GO:0006796
4974,SAOUHSC_00480,KEGG_pathway,GO:0006807
4975,SAOUHSC_00480,KEGG_pathway,GO:0008150
4976,SAOUHSC_00480,KEGG_pathway,GO:0008152
4977,SAOUHSC_00480,KEGG_pathway,GO:0009056
4978,SAOUHSC_00480,KEGG_pathway,GO:0009058
4979,SAOUHSC_00480,KEGG_pathway,GO:0009116
4980,SAOUHSC_00480,KEGG_pathway,GO:0009117
4981,SAOUHSC_00480,KEGG_pathway,GO:0009119
4982,SAOUHSC_00480,KEGG_pathway,GO:0009141
4983,SAOUHSC_00480,KEGG_pathway,GO:0009143
4984,SAOUHSC_00480,KEGG_pathway,GO:0009144
4985,SAOUHSC_00480,KEGG_pathway,GO:0009146
4986,SAOUHSC_00480,KEGG_pathway,GO:0009147
4987,SAOUHSC_00480,KEGG_pathway,GO:0009149
4988,SAOUHSC_00480,KEGG_pathway,GO:0009151
4989,SAOUHSC_00480,KEGG_pathway,GO:0009155
4990,SAOUHSC_00480,KEGG_pathway,GO:0009164
4991,SAOUHSC_00480,KEGG_pathway,GO:0009166
4992,SAOUHSC_00480,KEGG_pathway,GO:0009199
4993,SAOUHSC_00480,KEGG_pathway,GO:0009200
4994,SAOUHSC_00480,KEGG_pathway,GO:0009203
4995,SAOUHSC_00480,KEGG_pathway,GO:0009204
4996,SAOUHSC_00480,KEGG_pathway,GO:0009208
4997,SAOUHSC_00480,KEGG_pathway,GO:0009210
4998,SAOUHSC_00480,KEGG_pathway,GO:0009211
4999,SAOUHSC_00480,KEGG_pathway,GO:0009213
5000,SAOUHSC_00480,KEGG_pathway,GO:0009215
5001,SAOUHSC_00480,KEGG_pathway,GO:0009217
5002,SAOUHSC_00480,KEGG_pathway,GO:0009218
5003,SAOUHSC_00480,KEGG_pathway,GO:0009219
5004,SAOUHSC_00480,KEGG_pathway,GO:0009222
5005,SAOUHSC_00480,KEGG_pathway,GO:0009223
5006,SAOUHSC_00480,KEGG_pathway,GO:0009259
5007,SAOUHSC_00480,KEGG_pathway,GO:0009261
5008,SAOUHSC_00480,KEGG_pathway,GO:0009262
5009,SAOUHSC_00480,KEGG_pathway,GO:0009264
5010,SAOUHSC_00480,KEGG_pathway,GO:0009394
5011,SAOUHSC_00480,KEGG_pathway,GO:0009987
5012,SAOUHSC_00480,KEGG_pathway,GO:0016462
5013,SAOUHSC_00480,KEGG_pathway,GO:0016787
5014,SAOUHSC_00480,KEGG_pathway,GO:0016817
5015,SAOUHSC_00480,KEGG_pathway,GO:0016818
5016,SAOUHSC_00480,KEGG_pathway,GO:0018130
5017,SAOUHSC_00480,KEGG_pathway,GO:0019438
5018,SAOUHSC_00480,KEGG_pathway,GO:0019439
5019,SAOUHSC_00480,KEGG_pathway,GO:0019637
5020,SAOUHSC_00480,KEGG_pathway,GO:0019692
5021,SAOUHSC_00480,KEGG_pathway,GO:0019693
5022,SAOUHSC_00480,KEGG_pathway,GO:0034404
5023,SAOUHSC_00480,KEGG_pathway,GO:0034641
5024,SAOUHSC_00480,KEGG_pathway,GO:0034654
5025,SAOUHSC_00480,KEGG_pathway,GO:0034655
5026,SAOUHSC_00480,KEGG_pathway,GO:0034656
5027,SAOUHSC_00480,KEGG_pathway,GO:0042454
5028,SAOUHSC_00480,KEGG_pathway,GO:0044237
5029,SAOUHSC_00480,KEGG_pathway,GO:0044238
5030,SAOUHSC_00480,KEGG_pathway,GO:0044248
5031,SAOUHSC_00480,KEGG_pathway,GO:0044249
5032,SAOUHSC_00480,KEGG_pathway,GO:0044270
5033,SAOUHSC_00480,KEGG_pathway,GO:0044271
5034,SAOUHSC_00480,KEGG_pathway,GO:0044281
5035,SAOUHSC_00480,KEGG_pathway,GO:0044282
5036,SAOUHSC_00480,KEGG_pathway,GO:0044283
5037,SAOUHSC_00480,KEGG_pathway,GO:0046046
5038,SAOUHSC_00480,KEGG_pathway,GO:0046047
5039,SAOUHSC_00480,KEGG_pathway,GO:0046051
5040,SAOUHSC_00480,KEGG_pathway,GO:0046052
5041,SAOUHSC_00480,KEGG_pathway,GO:0046060
5042,SAOUHSC_00480,KEGG_pathway,GO:0046061
5043,SAOUHSC_00480,KEGG_pathway,GO:0046070
5044,SAOUHSC_00480,KEGG_pathway,GO:0046075
5045,SAOUHSC_00480,KEGG_pathway,GO:0046076
5046,SAOUHSC_00480,KEGG_pathway,GO:0046080
5047,SAOUHSC_00480,KEGG_pathway,GO:0046081
5048,SAOUHSC_00480,KEGG_pathway,GO:0046131
5049,SAOUHSC_00480,KEGG_pathway,GO:0046133
5050,SAOUHSC_00480,KEGG_pathway,GO:0046135
5051,SAOUHSC_00480,KEGG_pathway,GO:0046386
5052,SAOUHSC_00480,KEGG_pathway,GO:0046434
5053,SAOUHSC_00480,KEGG_pathway,GO:0046483
5054,SAOUHSC_00480,KEGG_pathway,GO:0046700
5055,SAOUHSC_00480,KEGG_pathway,GO:0047429
5056,SAOUHSC_00480,KEGG_pathway,GO:0055086
5057,SAOUHSC_00480,KEGG_pathway,GO:0071704
5058,SAOUHSC_00480,KEGG_pathway,GO:0072521
5059,SAOUHSC_00480,KEGG_pathway,GO:0072523
5060,SAOUHSC_00480,KEGG_pathway,GO:0072527
5061,SAOUHSC_00480,KEGG_pathway,GO:0072529
5062,SAOUHSC_00480,KEGG_pathway,GO:1901135
5063,SAOUHSC_00480,KEGG_pathway,GO:1901136
5064,SAOUHSC_00480,KEGG_pathway,GO:1901292
5065,SAOUHSC_00480,KEGG_pathway,GO:1901360
5066,SAOUHSC_00480,KEGG_pathway,GO:1901361
5067,SAOUHSC_00480,KEGG_pathway,GO:1901362
5068,SAOUHSC_00480,KEGG_pathway,GO:1901564
5069,SAOUHSC_00480,KEGG_pathway,GO:1901565
5070,SAOUHSC_00480,KEGG_pathway,GO:1901575
5071,SAOUHSC_00480,KEGG_pathway,GO:1901576
5072,SAOUHSC_00480,KEGG_pathway,GO:1901657
5073,SAOUHSC_00480,KEGG_pathway,GO:1901658
5074,SAOUHSC_00481,KEGG_pathway,-
5075,SAOUHSC_00482,KEGG_pathway,-
5076,SAOUHSC_00483,KEGG_pathway,-
5077,SAOUHSC_00484,KEGG_pathway,-
5078,SAOUHSC_00485,KEGG_pathway,GO:0005575
5079,SAOUHSC_00485,KEGG_pathway,GO:0005622
5080,SAOUHSC_00485,KEGG_pathway,GO:0005623
5081,SAOUHSC_00485,KEGG_pathway,GO:0005737
5082,SAOUHSC_00485,KEGG_pathway,GO:0044424
5083,SAOUHSC_00485,KEGG_pathway,GO:0044464
5084,SAOUHSC_00486,KEGG_pathway,GO:0003674
5085,SAOUHSC_00486,KEGG_pathway,GO:0003824
5086,SAOUHSC_00486,KEGG_pathway,GO:0004176
5087,SAOUHSC_00486,KEGG_pathway,GO:0005575
5088,SAOUHSC_00486,KEGG_pathway,GO:0005623
5089,SAOUHSC_00486,KEGG_pathway,GO:0006508
5090,SAOUHSC_00486,KEGG_pathway,GO:0006807
5091,SAOUHSC_00486,KEGG_pathway,GO:0008150
5092,SAOUHSC_00486,KEGG_pathway,GO:0008152
5093,SAOUHSC_00486,KEGG_pathway,GO:0008233
5094,SAOUHSC_00486,KEGG_pathway,GO:0008237
5095,SAOUHSC_00486,KEGG_pathway,GO:0009056
5096,SAOUHSC_00486,KEGG_pathway,GO:0009057
5097,SAOUHSC_00486,KEGG_pathway,GO:0016462
5098,SAOUHSC_00486,KEGG_pathway,GO:0016787
5099,SAOUHSC_00486,KEGG_pathway,GO:0016817
5100,SAOUHSC_00486,KEGG_pathway,GO:0016818
5101,SAOUHSC_00486,KEGG_pathway,GO:0016887
5102,SAOUHSC_00486,KEGG_pathway,GO:0017111
5103,SAOUHSC_00486,KEGG_pathway,GO:0019538
5104,SAOUHSC_00486,KEGG_pathway,GO:0030163
5105,SAOUHSC_00486,KEGG_pathway,GO:0030428
5106,SAOUHSC_00486,KEGG_pathway,GO:0032502
5107,SAOUHSC_00486,KEGG_pathway,GO:0042623
5108,SAOUHSC_00486,KEGG_pathway,GO:0043170
5109,SAOUHSC_00486,KEGG_pathway,GO:0043934
5110,SAOUHSC_00486,KEGG_pathway,GO:0044238
5111,SAOUHSC_00486,KEGG_pathway,GO:0044464
5112,SAOUHSC_00486,KEGG_pathway,GO:0070011
5113,SAOUHSC_00486,KEGG_pathway,GO:0071704
5114,SAOUHSC_00486,KEGG_pathway,GO:0140096
5115,SAOUHSC_00486,KEGG_pathway,GO:1901564
5116,SAOUHSC_00486,KEGG_pathway,GO:1901565
5117,SAOUHSC_00486,KEGG_pathway,GO:1901575
5118,SAOUHSC_00487,KEGG_pathway,-
5119,SAOUHSC_00488,KEGG_pathway,GO:0000096
5120,SAOUHSC_00488,KEGG_pathway,GO:0000097
5121,SAOUHSC_00488,KEGG_pathway,GO:0000098
5122,SAOUHSC_00488,KEGG_pathway,GO:0003674
5123,SAOUHSC_00488,KEGG_pathway,GO:0003824
5124,SAOUHSC_00488,KEGG_pathway,GO:0004122
5125,SAOUHSC_00488,KEGG_pathway,GO:0004124
5126,SAOUHSC_00488,KEGG_pathway,GO:0005488
5127,SAOUHSC_00488,KEGG_pathway,GO:0005515
5128,SAOUHSC_00488,KEGG_pathway,GO:0005575
5129,SAOUHSC_00488,KEGG_pathway,GO:0005622
5130,SAOUHSC_00488,KEGG_pathway,GO:0005623
5131,SAOUHSC_00488,KEGG_pathway,GO:0005737
5132,SAOUHSC_00488,KEGG_pathway,GO:0006082
5133,SAOUHSC_00488,KEGG_pathway,GO:0006520
5134,SAOUHSC_00488,KEGG_pathway,GO:0006534
5135,SAOUHSC_00488,KEGG_pathway,GO:0006535
5136,SAOUHSC_00488,KEGG_pathway,GO:0006555
5137,SAOUHSC_00488,KEGG_pathway,GO:0006563
5138,SAOUHSC_00488,KEGG_pathway,GO:0006790
5139,SAOUHSC_00488,KEGG_pathway,GO:0006807
5140,SAOUHSC_00488,KEGG_pathway,GO:0008134
5141,SAOUHSC_00488,KEGG_pathway,GO:0008144
5142,SAOUHSC_00488,KEGG_pathway,GO:0008150
5143,SAOUHSC_00488,KEGG_pathway,GO:0008152
5144,SAOUHSC_00488,KEGG_pathway,GO:0008284
5145,SAOUHSC_00488,KEGG_pathway,GO:0008652
5146,SAOUHSC_00488,KEGG_pathway,GO:0009056
5147,SAOUHSC_00488,KEGG_pathway,GO:0009058
5148,SAOUHSC_00488,KEGG_pathway,GO:0009063
5149,SAOUHSC_00488,KEGG_pathway,GO:0009066
5150,SAOUHSC_00488,KEGG_pathway,GO:0009068
5151,SAOUHSC_00488,KEGG_pathway,GO:0009069
5152,SAOUHSC_00488,KEGG_pathway,GO:0009070
5153,SAOUHSC_00488,KEGG_pathway,GO:0009087
5154,SAOUHSC_00488,KEGG_pathway,GO:0009987
5155,SAOUHSC_00488,KEGG_pathway,GO:0016043
5156,SAOUHSC_00488,KEGG_pathway,GO:0016053
5157,SAOUHSC_00488,KEGG_pathway,GO:0016054
5158,SAOUHSC_00488,KEGG_pathway,GO:0016740
5159,SAOUHSC_00488,KEGG_pathway,GO:0016765
5160,SAOUHSC_00488,KEGG_pathway,GO:0016829
5161,SAOUHSC_00488,KEGG_pathway,GO:0016835
5162,SAOUHSC_00488,KEGG_pathway,GO:0016836
5163,SAOUHSC_00488,KEGG_pathway,GO:0016846
5164,SAOUHSC_00488,KEGG_pathway,GO:0019344
5165,SAOUHSC_00488,KEGG_pathway,GO:0019752
5166,SAOUHSC_00488,KEGG_pathway,GO:0019842
5167,SAOUHSC_00488,KEGG_pathway,GO:0022607
5168,SAOUHSC_00488,KEGG_pathway,GO:0030170
5169,SAOUHSC_00488,KEGG_pathway,GO:0032991
5170,SAOUHSC_00488,KEGG_pathway,GO:0032993
5171,SAOUHSC_00488,KEGG_pathway,GO:0036094
5172,SAOUHSC_00488,KEGG_pathway,GO:0042127
5173,SAOUHSC_00488,KEGG_pathway,GO:0042802
5174,SAOUHSC_00488,KEGG_pathway,GO:0042803
5175,SAOUHSC_00488,KEGG_pathway,GO:0043167
5176,SAOUHSC_00488,KEGG_pathway,GO:0043168
5177,SAOUHSC_00488,KEGG_pathway,GO:0043388
5178,SAOUHSC_00488,KEGG_pathway,GO:0043436
5179,SAOUHSC_00488,KEGG_pathway,GO:0043933
5180,SAOUHSC_00488,KEGG_pathway,GO:0044085
5181,SAOUHSC_00488,KEGG_pathway,GO:0044093
5182,SAOUHSC_00488,KEGG_pathway,GO:0044237
5183,SAOUHSC_00488,KEGG_pathway,GO:0044238
5184,SAOUHSC_00488,KEGG_pathway,GO:0044248
5185,SAOUHSC_00488,KEGG_pathway,GO:0044249
5186,SAOUHSC_00488,KEGG_pathway,GO:0044272
5187,SAOUHSC_00488,KEGG_pathway,GO:0044273
5188,SAOUHSC_00488,KEGG_pathway,GO:0044281
5189,SAOUHSC_00488,KEGG_pathway,GO:0044282
5190,SAOUHSC_00488,KEGG_pathway,GO:0044283
5191,SAOUHSC_00488,KEGG_pathway,GO:0044424
5192,SAOUHSC_00488,KEGG_pathway,GO:0044464
5193,SAOUHSC_00488,KEGG_pathway,GO:0046394
5194,SAOUHSC_00488,KEGG_pathway,GO:0046395
5195,SAOUHSC_00488,KEGG_pathway,GO:0046983
5196,SAOUHSC_00488,KEGG_pathway,GO:0048037
5197,SAOUHSC_00488,KEGG_pathway,GO:0048518
5198,SAOUHSC_00488,KEGG_pathway,GO:0048522
5199,SAOUHSC_00488,KEGG_pathway,GO:0050662
5200,SAOUHSC_00488,KEGG_pathway,GO:0050789
5201,SAOUHSC_00488,KEGG_pathway,GO:0050794
5202,SAOUHSC_00488,KEGG_pathway,GO:0051098
5203,SAOUHSC_00488,KEGG_pathway,GO:0051099
5204,SAOUHSC_00488,KEGG_pathway,GO:0051101
5205,SAOUHSC_00488,KEGG_pathway,GO:0051259
5206,SAOUHSC_00488,KEGG_pathway,GO:0051260
5207,SAOUHSC_00488,KEGG_pathway,GO:0051262
5208,SAOUHSC_00488,KEGG_pathway,GO:0051289
5209,SAOUHSC_00488,KEGG_pathway,GO:0051291
5210,SAOUHSC_00488,KEGG_pathway,GO:0065003
5211,SAOUHSC_00488,KEGG_pathway,GO:0065007
5212,SAOUHSC_00488,KEGG_pathway,GO:0065009
5213,SAOUHSC_00488,KEGG_pathway,GO:0070279
5214,SAOUHSC_00488,KEGG_pathway,GO:0071704
5215,SAOUHSC_00488,KEGG_pathway,GO:0071840
5216,SAOUHSC_00488,KEGG_pathway,GO:0080146
5217,SAOUHSC_00488,KEGG_pathway,GO:0097159
5218,SAOUHSC_00488,KEGG_pathway,GO:1901363
5219,SAOUHSC_00488,KEGG_pathway,GO:1901564
5220,SAOUHSC_00488,KEGG_pathway,GO:1901565
5221,SAOUHSC_00488,KEGG_pathway,GO:1901566
5222,SAOUHSC_00488,KEGG_pathway,GO:1901575
5223,SAOUHSC_00488,KEGG_pathway,GO:1901576
5224,SAOUHSC_00488,KEGG_pathway,GO:1901605
5225,SAOUHSC_00488,KEGG_pathway,GO:1901606
5226,SAOUHSC_00488,KEGG_pathway,GO:1901607
5227,SAOUHSC_00488,KEGG_pathway,GO:1904796
5228,SAOUHSC_00488,KEGG_pathway,GO:1904798
5229,SAOUHSC_00488,KEGG_pathway,GO:2000677
5230,SAOUHSC_00488,KEGG_pathway,GO:2000679
5231,SAOUHSC_00489,KEGG_pathway,GO:0003674
5232,SAOUHSC_00489,KEGG_pathway,GO:0003824
5233,SAOUHSC_00489,KEGG_pathway,GO:0004156
5234,SAOUHSC_00489,KEGG_pathway,GO:0005575
5235,SAOUHSC_00489,KEGG_pathway,GO:0005622
5236,SAOUHSC_00489,KEGG_pathway,GO:0005623
5237,SAOUHSC_00489,KEGG_pathway,GO:0005737
5238,SAOUHSC_00489,KEGG_pathway,GO:0005829
5239,SAOUHSC_00489,KEGG_pathway,GO:0006082
5240,SAOUHSC_00489,KEGG_pathway,GO:0006575
5241,SAOUHSC_00489,KEGG_pathway,GO:0006725
5242,SAOUHSC_00489,KEGG_pathway,GO:0006732
5243,SAOUHSC_00489,KEGG_pathway,GO:0006760
5244,SAOUHSC_00489,KEGG_pathway,GO:0006807
5245,SAOUHSC_00489,KEGG_pathway,GO:0008150
5246,SAOUHSC_00489,KEGG_pathway,GO:0008152
5247,SAOUHSC_00489,KEGG_pathway,GO:0009058
5248,SAOUHSC_00489,KEGG_pathway,GO:0009108
5249,SAOUHSC_00489,KEGG_pathway,GO:0009396
5250,SAOUHSC_00489,KEGG_pathway,GO:0009987
5251,SAOUHSC_00489,KEGG_pathway,GO:0016053
5252,SAOUHSC_00489,KEGG_pathway,GO:0016740
5253,SAOUHSC_00489,KEGG_pathway,GO:0016765
5254,SAOUHSC_00489,KEGG_pathway,GO:0018130
5255,SAOUHSC_00489,KEGG_pathway,GO:0019438
5256,SAOUHSC_00489,KEGG_pathway,GO:0019752
5257,SAOUHSC_00489,KEGG_pathway,GO:0034641
5258,SAOUHSC_00489,KEGG_pathway,GO:0042398
5259,SAOUHSC_00489,KEGG_pathway,GO:0042558
5260,SAOUHSC_00489,KEGG_pathway,GO:0042559
5261,SAOUHSC_00489,KEGG_pathway,GO:0043436
5262,SAOUHSC_00489,KEGG_pathway,GO:0043603
5263,SAOUHSC_00489,KEGG_pathway,GO:0043604
5264,SAOUHSC_00489,KEGG_pathway,GO:0044237
5265,SAOUHSC_00489,KEGG_pathway,GO:0044249
5266,SAOUHSC_00489,KEGG_pathway,GO:0044271
5267,SAOUHSC_00489,KEGG_pathway,GO:0044281
5268,SAOUHSC_00489,KEGG_pathway,GO:0044283
5269,SAOUHSC_00489,KEGG_pathway,GO:0044424
5270,SAOUHSC_00489,KEGG_pathway,GO:0044444
5271,SAOUHSC_00489,KEGG_pathway,GO:0044464
5272,SAOUHSC_00489,KEGG_pathway,GO:0046394
5273,SAOUHSC_00489,KEGG_pathway,GO:0046483
5274,SAOUHSC_00489,KEGG_pathway,GO:0046653
5275,SAOUHSC_00489,KEGG_pathway,GO:0046654
5276,SAOUHSC_00489,KEGG_pathway,GO:0051186
5277,SAOUHSC_00489,KEGG_pathway,GO:0051188
5278,SAOUHSC_00489,KEGG_pathway,GO:0071704
5279,SAOUHSC_00489,KEGG_pathway,GO:1901360
5280,SAOUHSC_00489,KEGG_pathway,GO:1901362
5281,SAOUHSC_00489,KEGG_pathway,GO:1901564
5282,SAOUHSC_00489,KEGG_pathway,GO:1901566
5283,SAOUHSC_00489,KEGG_pathway,GO:1901576
5284,SAOUHSC_00490,KEGG_pathway,-
5285,SAOUHSC_00491,KEGG_pathway,-
5286,SAOUHSC_00493,KEGG_pathway,-
5287,SAOUHSC_00497,KEGG_pathway,-
5288,SAOUHSC_00499,KEGG_pathway,GO:0003674
5289,SAOUHSC_00499,KEGG_pathway,GO:0005488
5290,SAOUHSC_00499,KEGG_pathway,GO:0005515
5291,SAOUHSC_00499,KEGG_pathway,GO:0042802
5292,SAOUHSC_00500,KEGG_pathway,GO:0003674
5293,SAOUHSC_00500,KEGG_pathway,GO:0005488
5294,SAOUHSC_00500,KEGG_pathway,GO:0005515
5295,SAOUHSC_00500,KEGG_pathway,GO:0005575
5296,SAOUHSC_00500,KEGG_pathway,GO:0005622
5297,SAOUHSC_00500,KEGG_pathway,GO:0005623
5298,SAOUHSC_00500,KEGG_pathway,GO:0005737
5299,SAOUHSC_00500,KEGG_pathway,GO:0005829
5300,SAOUHSC_00500,KEGG_pathway,GO:0006081
5301,SAOUHSC_00500,KEGG_pathway,GO:0006725
5302,SAOUHSC_00500,KEGG_pathway,GO:0006732
5303,SAOUHSC_00500,KEGG_pathway,GO:0006766
5304,SAOUHSC_00500,KEGG_pathway,GO:0006767
5305,SAOUHSC_00500,KEGG_pathway,GO:0006793
5306,SAOUHSC_00500,KEGG_pathway,GO:0006796
5307,SAOUHSC_00500,KEGG_pathway,GO:0006807
5308,SAOUHSC_00500,KEGG_pathway,GO:0008150
5309,SAOUHSC_00500,KEGG_pathway,GO:0008152
5310,SAOUHSC_00500,KEGG_pathway,GO:0008614
5311,SAOUHSC_00500,KEGG_pathway,GO:0009058
5312,SAOUHSC_00500,KEGG_pathway,GO:0009108
5313,SAOUHSC_00500,KEGG_pathway,GO:0009110
5314,SAOUHSC_00500,KEGG_pathway,GO:0009987
5315,SAOUHSC_00500,KEGG_pathway,GO:0017144
5316,SAOUHSC_00500,KEGG_pathway,GO:0018130
5317,SAOUHSC_00500,KEGG_pathway,GO:0019438
5318,SAOUHSC_00500,KEGG_pathway,GO:0019637
5319,SAOUHSC_00500,KEGG_pathway,GO:0032991
5320,SAOUHSC_00500,KEGG_pathway,GO:0034641
5321,SAOUHSC_00500,KEGG_pathway,GO:0042364
5322,SAOUHSC_00500,KEGG_pathway,GO:0042802
5323,SAOUHSC_00500,KEGG_pathway,GO:0042816
5324,SAOUHSC_00500,KEGG_pathway,GO:0042819
5325,SAOUHSC_00500,KEGG_pathway,GO:0042822
5326,SAOUHSC_00500,KEGG_pathway,GO:0042823
5327,SAOUHSC_00500,KEGG_pathway,GO:0044237
5328,SAOUHSC_00500,KEGG_pathway,GO:0044249
5329,SAOUHSC_00500,KEGG_pathway,GO:0044271
5330,SAOUHSC_00500,KEGG_pathway,GO:0044281
5331,SAOUHSC_00500,KEGG_pathway,GO:0044283
5332,SAOUHSC_00500,KEGG_pathway,GO:0044424
5333,SAOUHSC_00500,KEGG_pathway,GO:0044444
5334,SAOUHSC_00500,KEGG_pathway,GO:0044464
5335,SAOUHSC_00500,KEGG_pathway,GO:0046184
5336,SAOUHSC_00500,KEGG_pathway,GO:0046483
5337,SAOUHSC_00500,KEGG_pathway,GO:0051186
5338,SAOUHSC_00500,KEGG_pathway,GO:0051188
5339,SAOUHSC_00500,KEGG_pathway,GO:0071704
5340,SAOUHSC_00500,KEGG_pathway,GO:0072524
5341,SAOUHSC_00500,KEGG_pathway,GO:0072525
5342,SAOUHSC_00500,KEGG_pathway,GO:0090407
5343,SAOUHSC_00500,KEGG_pathway,GO:1901360
5344,SAOUHSC_00500,KEGG_pathway,GO:1901362
5345,SAOUHSC_00500,KEGG_pathway,GO:1901564
5346,SAOUHSC_00500,KEGG_pathway,GO:1901566
5347,SAOUHSC_00500,KEGG_pathway,GO:1901576
5348,SAOUHSC_00500,KEGG_pathway,GO:1901615
5349,SAOUHSC_00500,KEGG_pathway,GO:1901617
5350,SAOUHSC_00500,KEGG_pathway,GO:1902494
5351,SAOUHSC_00500,KEGG_pathway,GO:1903600
5352,SAOUHSC_00501,KEGG_pathway,GO:0003674
5353,SAOUHSC_00501,KEGG_pathway,GO:0005215
